14770,161,1166.94,375.69,1353.84,455.89
15719,161,98.87,333.32,193.63,372.84
16167,161,1655.19,329.53,1769.5,377.02
14771,162,1169.17,378.98,1356.07,459.18
16168,162,1654.93,330.62,1769.55,378.12
15720,162,98.87,336.35,193.63,375.87
15721,163,98.87,339.38,193.63,378.89
16169,163,1654.66,331.72,1769.59,379.21
14772,163,1171.41,382.27,1358.31,462.47
15722,164,98.87,342.4,193.63,381.92
16170,164,1654.4,332.82,1769.64,380.31
14773,164,1173.65,385.56,1360.55,465.76
14774,165,1175.88,388.85,1362.78,469.05
16171,165,1654.14,333.91,1769.68,381.41
15723,165,98.87,345.43,193.63,384.94
14775,166,1178.12,392.14,1365.02,472.34
16172,166,1653.87,335.01,1769.72,382.5
15724,166,98.87,348.46,193.63,387.97
14776,167,1180.36,395.43,1367.26,475.63
16173,167,1653.61,336.11,1769.77,383.6
15725,167,98.87,351.48,193.63,391
14777,168,1182.59,398.72,1369.5,478.92
15726,168,98.87,354.51,193.63,394.02
16174,168,1653.35,337.2,1769.81,384.7
14778,169,1184.83,402.01,1371.73,482.21
16175,169,1653.09,338.3,1769.86,385.79
15727,169,98.87,357.53,193.63,397.05
16176,170,1652.82,339.4,1769.9,386.89
15728,170,98.87,360.56,193.63,400.08
14779,170,1187.07,405.29,1373.97,485.49
16177,171,1652.69,341.9,1769.77,389.39
14780,171,1189.7,407.14,1376.6,487.34
15729,171,99.53,363.06,194.29,402.58
14781,172,1192.33,408.98,1379.23,489.18
16178,172,1652.56,344.4,1769.64,391.89
15730,172,100.19,365.56,194.94,405.08
14782,173,1194.96,410.82,1381.86,491.02
16179,173,1652.43,346.9,1769.51,394.39
15731,173,100.84,368.06,195.6,407.58
15732,174,101.5,370.56,196.26,410.08
16180,174,1652.3,349.4,1769.37,396.89
14783,174,1197.59,412.66,1384.49,492.86
16181,175,1652.17,351.9,1769.24,399.39
14784,175,1200.23,414.51,1387.13,494.71
15733,175,102.16,373.06,196.92,412.58
16182,176,1652.03,354.4,1769.11,401.89
15734,176,102.82,375.56,197.58,415.08
14785,176,1202.86,416.35,1389.76,496.55
14786,177,1205.49,418.19,1392.39,498.39
15735,177,103.48,378.06,198.23,417.58
16183,177,1651.9,356.9,1768.98,404.39
14787,178,1208.12,420.03,1395.02,500.23
15736,178,104.13,380.56,198.89,420.08
16184,178,1651.77,359.4,1768.85,406.89
14788,179,1210.75,421.87,1397.65,502.07
16185,179,1651.64,361.9,1768.72,409.39
15737,179,104.79,383.06,199.55,422.58
15738,180,105.45,385.56,200.21,425.08
14789,180,1213.38,423.72,1400.28,503.92
16186,180,1651.51,364.4,1768.59,411.89
15739,181,106.11,388.98,200.47,428.5
16187,181,1651.64,367.82,1768.33,414.92
14790,181,1216.41,425.95,1402.26,506.15
16188,182,1651.77,371.24,1768.07,417.95
14791,182,1219.44,428.19,1404.23,508.39
15740,182,106.77,392.4,200.73,431.92
15741,183,107.42,395.82,200.99,435.34
16189,183,1651.9,374.66,1767.81,420.98
14792,183,1222.46,430.43,1406.2,510.63
15742,184,108.08,399.24,201.25,438.76
16190,184,1652.03,378.08,1767.55,424.01
14793,184,1225.49,432.66,1408.17,512.86
16191,185,1652.17,381.5,1767.29,427.04
14794,185,1228.51,434.9,1410.14,515.1
15743,185,108.74,402.67,201.5,442.18
16192,186,1652.3,384.92,1767.03,430.08
15744,186,109.4,406.09,201.76,445.6
14795,186,1231.54,437.14,1412.11,517.34
16193,187,1652.43,388.34,1766.78,433.11
14796,187,1234.57,439.37,1414.09,519.57
15745,187,110.06,409.51,202.02,449.02
15746,188,110.71,412.93,202.28,452.45
16194,188,1652.56,391.76,1766.52,436.14
14797,188,1237.59,441.61,1416.06,521.81
15747,189,111.37,416.35,202.54,455.87
16195,189,1652.69,395.18,1766.26,439.17
14798,189,1240.62,443.85,1418.03,524.05
15748,190,112.03,419.77,202.8,459.29
14799,190,1243.65,446.08,1420,526.28
16196,190,1652.82,398.61,1766,442.2
15749,191,111.77,422.8,202.54,462.31
14800,191,1245.36,448.19,1421.71,528.39
16197,191,1652.17,401.5,1765.34,445.09
15750,192,111.5,425.82,202.27,465.34
14801,192,1247.07,450.29,1423.42,530.49
16198,192,1651.51,404.39,1764.68,447.99
16199,193,1650.85,407.29,1764.03,450.88
14802,193,1248.78,452.4,1425.13,532.6
15751,193,111.24,428.85,202.01,468.37
15752,194,110.98,431.88,201.75,471.39
14803,194,1250.49,454.51,1426.84,534.7
16200,194,1650.19,410.18,1763.37,453.78
15753,195,110.71,434.9,201.48,474.42
14804,195,1252.2,456.61,1428.55,536.81
16201,195,1649.54,413.08,1762.71,456.67
14805,196,1253.91,458.72,1430.26,538.92
15754,196,110.45,437.93,201.22,477.45
16202,196,1648.88,415.97,1762.05,459.57
15755,197,110.19,440.96,200.96,480.47
16203,197,1648.22,418.87,1761.4,462.46
14806,197,1255.62,460.82,1431.97,541.02
16204,198,1647.56,421.76,1760.74,465.36
14807,198,1257.33,462.93,1433.68,543.13
15756,198,109.92,443.98,200.69,483.5
15757,199,109.66,447.01,200.43,486.52
14808,199,1259.04,465.03,1435.39,545.23
16205,199,1646.9,424.66,1760.08,468.25
14809,200,1260.75,467.14,1437.11,547.34
16206,200,1646.25,427.55,1759.42,471.15
15758,200,109.4,450.04,200.17,489.55
15759,201,109.53,452.8,200.3,492.31
14810,201,1261.54,469.9,1437.89,550.1
16207,201,1645.85,430.32,1759.03,473.91
14811,202,1262.33,472.66,1438.68,552.86
16208,202,1645.46,433.08,1758.63,476.67
15760,202,109.66,455.56,200.43,495.08
14812,203,1263.12,475.43,1439.47,555.63
16209,203,1645.06,435.84,1758.24,479.44
15761,203,109.79,458.32,200.56,497.84
16210,204,1644.67,438.61,1757.84,482.2
14813,204,1263.91,478.19,1440.26,558.39
15762,204,109.92,461.09,200.69,500.6
16211,205,1644.27,441.37,1757.45,484.96
15763,205,110.05,463.85,200.83,503.37
14814,205,1264.7,480.95,1441.05,561.15
16212,206,1643.88,444.13,1757.05,487.73
15764,206,110.19,466.61,200.96,506.13
14815,206,1265.49,483.72,1441.84,563.92
15765,207,110.32,469.38,201.09,508.89
16213,207,1643.48,446.89,1756.66,490.49
14816,207,1266.28,486.48,1442.63,566.68
16214,208,1643.09,449.66,1756.26,493.25
15766,208,110.45,472.14,201.22,511.66
14817,208,1267.07,489.24,1443.42,569.44
16215,209,1642.69,452.42,1755.87,496.02
15767,209,110.58,474.9,201.35,514.42
14818,209,1267.86,492.01,1444.21,572.21
16216,210,1642.3,455.18,1755.47,498.78
15768,210,110.71,477.67,201.48,517.18
14819,210,1268.65,494.77,1445,574.97
15769,211,110.58,478.19,201.35,517.71
